index,mon,day,exp,stn,camera,geno,treat,juice,period,min,n_flies,,,,
477,3,30,1,2,2,F,pc,g,1,90,3,,,,
478,3,30,1,2,2,X,pc,g,1,90,3,,,,
479,3,30,1,2,2,Y,pc,g,1,90,2,,,,
480,3,30,1,2,2,Z,pc,g,1,90,4,,,,
481,3,30,1,2,2,B,pc,g,1,98,2,,,,
482,3,30,1,2,2,C,pc,g,1,98,1,,,,
483,3,30,1,2,2,F,pc,g,1,98,3,,,,
484,3,30,1,2,2,X,pc,g,1,98,1,,,,
485,3,30,1,2,2,Y,pc,g,1,98,3,,,,
486,3,30,1,2,2,Z,pc,g,1,98,3,,,,
487,3,30,1,2,2,B,pc,g,1,105,2,,,,
488,3,30,1,2,2,C,pc,g,1,105,2,,,,
489,3,30,1,2,2,F,pc,g,1,105,4,,,,
490,3,30,1,2,2,X,pc,g,1,105,2,,,,
491,3,30,1,2,2,Y,pc,g,1,105,3,,,,
492,3,30,1,2,2,Z,pc,g,1,105,4,,,,
493,3,30,1,2,2,B,pc,g,1,113,3,,,,
494,3,30,1,2,2,C,pc,g,1,113,2,,,,
495,3,30,1,2,2,F,pc,g,1,113,4,,,,
496,3,30,1,2,2,X,pc,g,1,113,2,,,,
497,3,30,1,2,2,Y,pc,g,1,113,3,,,,
498,3,30,1,2,2,Z,pc,g,1,113,4,,,,
499,3,30,1,2,2,B,pc,g,1,120,3,,,,
500,3,30,1,2,2,C,pc,g,1,120,2,,,,
501,3,30,1,2,2,F,pc,g,1,120,4,,,,
502,3,30,1,2,2,X,pc,g,1,120,2,,,,
503,3,30,1,2,2,Y,pc,g,1,120,3,,,,
504,3,30,1,2,2,Z,pc,g,1,120,3,,,,
505,3,30,1,2,2,B,gc,g,2,0,2,,,,
506,3,30,1,2,2,C,gc,g,2,0,2,,,,
507,3,30,1,2,2,F,gc,g,2,0,0,,,,
508,3,30,1,2,2,X,gc,g,2,0,0,,,,
509,3,30,1,2,2,Y,gc,g,2,0,0,,,,
510,3,30,1,2,2,Z,gc,g,2,0,0,,,,
511,3,30,1,2,2,B,gc,g,2,1,2,,,,
512,3,30,1,2,2,C,gc,g,2,1,2,,,,
513,3,30,1,2,2,F,gc,g,2,1,0,,,,
514,3,30,1,2,2,X,gc,g,2,1,0,,,,
515,3,30,1,2,2,Y,gc,g,2,1,1,,,,
516,3,30,1,2,2,Z,gc,g,2,1,0,,,,
517,3,30,1,2,2,B,gc,g,2,2,2,,,,
518,3,30,1,2,2,C,gc,g,2,2,1,,,,
519,3,30,1,2,2,F,gc,g,2,2,0,,,,
520,3,30,1,2,2,X,gc,g,2,2,0,,,,
521,3,30,1,2,2,Y,gc,g,2,2,0,,,,
522,3,30,1,2,2,Z,gc,g,2,2,1,,,,
523,3,30,1,2,2,B,gc,g,2,3,2,,,,
524,3,30,1,2,2,C,gc,g,2,3,1,,,,
525,3,30,1,2,2,F,gc,g,2,3,0,,,,
526,3,30,1,2,2,X,gc,g,2,3,0,,,,
527,3,30,1,2,2,Y,gc,g,2,3,1,,,,
528,3,30,1,2,2,Z,gc,g,2,3,0,,,,
529,3,30,1,2,2,B,gc,g,2,5,2,,,,
530,3,30,1,2,2,C,gc,g,2,5,1,,,,
531,3,30,1,2,2,F,gc,g,2,5,0,,,,
532,3,30,1,2,2,X,gc,g,2,5,0,,,,
533,3,30,1,2,2,Y,gc,g,2,5,0,,,,
534,3,30,1,2,2,Z,gc,g,2,5,0,,,,
535,3,30,1,2,2,B,gc,g,2,7,2,,,,
536,3,30,1,2,2,C,gc,g,2,7,1,,,,
537,3,30,1,2,2,F,gc,g,2,7,0,,,,
538,3,30,1,2,2,X,gc,g,2,7,0,,,,
539,3,30,1,2,2,Y,gc,g,2,7,0,,,,
540,3,30,1,2,2,Z,gc,g,2,7,0,,,,
541,3,30,1,2,2,B,gc,g,2,10,2,,,,
542,3,30,1,2,2,C,gc,g,2,10,0,,,,
543,3,30,1,2,2,F,gc,g,2,10,0,,,,
544,3,30,1,2,2,X,gc,g,2,10,0,,,,
545,3,30,1,2,2,Y,gc,g,2,10,1,,,,
546,3,30,1,2,2,Z,gc,g,2,10,0,,,,
547,3,30,1,2,2,B,gc,g,2,12,2,,,,
548,3,30,1,2,2,C,gc,g,2,12,0,,,,
549,3,30,1,2,2,F,gc,g,2,12,0,,,,
550,3,30,1,2,2,X,gc,g,2,12,0,,,,
551,3,30,1,2,2,Y,gc,g,2,12,0,,,,
552,3,30,1,2,2,Z,gc,g,2,12,0,,,,
553,3,30,1,2,2,B,gc,g,2,15,1,,,,
554,3,30,1,2,2,C,gc,g,2,15,0,,,,
555,3,30,1,2,2,F,gc,g,2,15,0,,,,
556,3,30,1,2,2,X,gc,g,2,15,1,,,,
557,3,30,1,2,2,Y,gc,g,2,15,2,,,,
558,3,30,1,2,2,Z,gc,g,2,15,0,,,,
559,3,30,1,2,2,B,gc,g,2,17,1,,,,
560,3,30,1,2,2,C,gc,g,2,17,0,,,,
561,3,30,1,2,2,F,gc,g,2,17,0,,,,
562,3,30,1,2,2,X,gc,g,2,17,1,,,,
563,3,30,1,2,2,Y,gc,g,2,17,1,,,,
564,3,30,1,2,2,Z,gc,g,2,17,1,,,,
565,3,30,1,2,2,B,gc,g,2,20,1,,,,
566,3,30,1,2,2,C,gc,g,2,20,0,,,,
567,3,30,1,2,2,F,gc,g,2,20,0,,,,
568,3,30,1,2,2,X,gc,g,2,20,1,,,,
569,3,30,1,2,2,Y,gc,g,2,20,0,,,,
570,3,30,1,2,2,Z,gc,g,2,20,1,,,,
571,3,30,1,2,2,B,gc,g,2,23,1,,,,
572,3,30,1,2,2,C,gc,g,2,23,0,,,,
573,3,30,1,2,2,F,gc,g,2,23,0,,,,
574,3,30,1,2,2,X,gc,g,2,23,1,,,,
575,3,30,1,2,2,Y,gc,g,2,23,1,,,,
576,3,30,1,2,2,Z,gc,g,2,23,0,,,,
577,3,30,1,2,2,B,gc,g,2,25,1,,,,
578,3,30,1,2,2,C,gc,g,2,25,0,,,,
579,3,30,1,2,2,F,gc,g,2,25,0,,,,
580,3,30,1,2,2,X,gc,g,2,25,1,,,,
581,3,30,1,2,2,Y,gc,g,2,25,2,,,,
582,3,30,1,2,2,Z,gc,g,2,25,1,,,,
583,3,30,1,2,2,B,gc,g,2,28,2,,,,
584,3,30,1,2,2,C,gc,g,2,28,0,,,,
585,3,30,1,2,2,F,gc,g,2,28,1,,,,
586,3,30,1,2,2,X,gc,g,2,28,0,,,,
587,3,30,1,2,2,Y,gc,g,2,28,1,,,,
588,3,30,1,2,2,Z,gc,g,2,28,0,,,,
589,3,30,1,2,2,B,gc,g,2,30,2,,,,
590,3,30,1,2,2,C,gc,g,2,30,1,,,,
591,3,30,1,2,2,F,gc,g,2,30,1,,,,
592,3,30,1,2,2,X,gc,g,2,30,1,,,,
593,3,30,1,2,2,Y,gc,g,2,30,3,,,,
594,3,30,1,2,2,Z,gc,g,2,30,0,,,,
595,3,30,1,2,2,B,gc,g,2,35,2,,,,
596,3,30,1,2,2,C,gc,g,2,35,0,,,,
597,3,30,1,2,2,F,gc,g,2,35,1,,,,
598,3,30,1,2,2,X,gc,g,2,35,1,,,,
599,3,30,1,2,2,Y,gc,g,2,35,1,,,,
600,3,30,1,2,2,Z,gc,g,2,35,0,,,,
601,3,30,1,2,2,B,gc,g,2,40,1,,,,
602,3,30,1,2,2,C,gc,g,2,40,0,,,,
603,3,30,1,2,2,F,gc,g,2,40,1,,,,
604,3,30,1,2,2,X,gc,g,2,40,1,,,,
605,3,30,1,2,2,Y,gc,g,2,40,0,,,,
606,3,30,1,2,2,Z,gc,g,2,40,0,,,,
607,3,30,1,2,2,B,gc,g,2,45,3,,,,
608,3,30,1,2,2,C,gc,g,2,45,0,,,,
609,3,30,1,2,2,F,gc,g,2,45,1,,,,
610,3,30,1,2,2,X,gc,g,2,45,1,,,,
611,3,30,1,2,2,Y,gc,g,2,45,0,,,,
612,3,30,1,2,2,Z,gc,g,2,45,1,,,,
613,3,30,1,2,2,B,gc,g,2,52,2,,,,
614,3,30,1,2,2,C,gc,g,2,52,1,,,,
615,3,30,1,2,2,F,gc,g,2,52,0,,,,
616,3,30,1,2,2,X,gc,g,2,52,1,,,,
617,3,30,1,2,2,Y,gc,g,2,52,0,,,,
618,3,30,1,2,2,Z,gc,g,2,52,0,,,,
619,3,30,1,2,2,B,gc,g,2,60,2,,,,
620,3,30,1,2,2,C,gc,g,2,60,0,,,,
621,3,30,1,2,2,F,gc,g,2,60,0,,,,
622,3,30,1,2,2,X,gc,g,2,60,1,,,,
623,3,30,1,2,2,Y,gc,g,2,60,0,,,,
624,3,30,1,2,2,Z,gc,g,2,60,0,,,,
625,3,30,1,2,2,B,gc,g,2,67,1,,,,
626,3,30,1,2,2,C,gc,g,2,67,0,,,,
627,3,30,1,2,2,F,gc,g,2,67,1,,,,
628,3,30,1,2,2,X,gc,g,2,67,1,,,,
629,3,30,1,2,2,Y,gc,g,2,67,0,,,,
630,3,30,1,2,2,Z,gc,g,2,67,0,,,,
631,3,30,1,2,2,B,gc,g,2,75,0,,,,
632,3,30,1,2,2,C,gc,g,2,75,0,,,,
633,3,30,1,2,2,F,gc,g,2,75,1,,,,
634,3,30,1,2,2,X,gc,g,2,75,0,,,,
635,3,30,1,2,2,Y,gc,g,2,75,1,,,,
636,3,30,1,2,2,Z,gc,g,2,75,0,,,,
637,3,30,1,2,2,B,gc,g,2,82,1,,,,
638,3,30,1,2,2,C,gc,g,2,82,0,,,,
639,3,30,1,2,2,F,gc,g,2,82,0,,,,
640,3,30,1,2,2,X,gc,g,2,82,0,,,,
641,3,30,1,2,2,Y,gc,g,2,82,0,,,,
642,3,30,1,2,2,Z,gc,g,2,82,0,,,,
643,3,30,1,2,2,B,gc,g,2,90,1,,,,
644,3,30,1,2,2,C,gc,g,2,90,0,,,,
645,3,30,1,2,2,F,gc,g,2,90,0,,,,
646,3,30,1,2,2,X,gc,g,2,90,1,,,,
647,3,30,1,2,2,Y,gc,g,2,90,0,,,,
648,3,30,1,2,2,Z,gc,g,2,90,0,,,,
649,3,30,1,2,2,B,gc,g,2,98,1,,,,
650,3,30,1,2,2,C,gc,g,2,98,0,,,,
651,3,30,1,2,2,F,gc,g,2,98,1,,,,
652,3,30,1,2,2,X,gc,g,2,98,1,,,,
653,3,30,1,2,2,Y,gc,g,2,98,0,,,,
654,3,30,1,2,2,Z,gc,g,2,98,0,,,,
655,3,30,1,2,2,B,gc,g,2,105,1,,,,
656,3,30,1,2,2,C,gc,g,2,105,1,,,,
657,3,30,1,2,2,F,gc,g,2,105,2,,,,
658,3,30,1,2,2,X,gc,g,2,105,2,,,,
659,3,30,1,2,2,Y,gc,g,2,105,0,,,,
660,3,30,1,2,2,Z,gc,g,2,105,1,,,,
661,3,30,1,2,2,B,gc,g,2,113,1,,,,
662,3,30,1,2,2,C,gc,g,2,113,2,,,,
663,3,30,1,2,2,F,gc,g,2,113,1,,,,
664,3,30,1,2,2,X,gc,g,2,113,3,,,,
665,3,30,1,2,2,Y,gc,g,2,113,1,,,,
666,3,30,1,2,2,Z,gc,g,2,113,0,,,,
667,3,30,1,2,2,B,gc,g,2,120,2,,,,
668,3,30,1,2,2,C,gc,g,2,120,1,,,,
669,3,30,1,2,2,F,gc,g,2,120,2,,,,
670,3,30,1,2,2,X,gc,g,2,120,1,,,,
671,3,30,1,2,2,Y,gc,g,2,120,0,,,,
672,3,30,1,2,2,Z,gc,g,2,120,0,,,,
673,3,30,2,2,1,B,pc,g,1,0,0,,,,
674,3,30,2,2,1,C,pc,g,1,0,0,,,,
675,3,30,2,2,1,F,pc,g,1,0,0,,,,
676,3,30,2,2,1,X,pc,g,1,0,0,,,,
677,3,30,2,2,1,Y,pc,g,1,0,0,,,,
678,3,30,2,2,1,Z,pc,g,1,0,0,,,,
679,3,30,2,2,1,B,pc,g,1,1,0,,,,
680,3,30,2,2,1,C,pc,g,1,1,0,,,,
681,3,30,2,2,1,F,pc,g,1,1,2,,,,
682,3,30,2,2,1,X,pc,g,1,1,0,,,,
683,3,30,2,2,1,Y,pc,g,1,1,0,,,,
684,3,30,2,2,1,Z,pc,g,1,1,0,,,,
685,3,30,2,2,1,B,pc,g,1,2,0,,,,
686,3,30,2,2,1,C,pc,g,1,2,0,,,,
687,3,30,2,2,1,F,pc,g,1,2,1,,,,
688,3,30,2,2,1,X,pc,g,1,2,0,,,,
689,3,30,2,2,1,Y,pc,g,1,2,0,,,,
690,3,30,2,2,1,Z,pc,g,1,2,0,,,,
691,3,30,2,2,1,B,pc,g,1,3,0,,,,
692,3,30,2,2,1,C,pc,g,1,3,0,,,,
693,3,30,2,2,1,F,pc,g,1,3,3,,,,
694,3,30,2,2,1,X,pc,g,1,3,0,,,,
695,3,30,2,2,1,Y,pc,g,1,3,0,,,,
696,3,30,2,2,1,Z,pc,g,1,3,0,,,,
697,3,30,2,2,1,B,pc,g,1,5,0,,,,
698,3,30,2,2,1,C,pc,g,1,5,0,,,,
699,3,30,2,2,1,F,pc,g,1,5,4,,,,
700,3,30,2,2,1,X,pc,g,1,5,0,,,,
701,3,30,2,2,1,Y,pc,g,1,5,0,,,,
702,3,30,2,2,1,Z,pc,g,1,5,0,,,,
703,3,30,2,2,1,B,pc,g,1,7,0,,,,
704,3,30,2,2,1,C,pc,g,1,7,0,,,,
705,3,30,2,2,1,F,pc,g,1,7,3,,,,
706,3,30,2,2,1,X,pc,g,1,7,0,,,,
707,3,30,2,2,1,Y,pc,g,1,7,0,,,,
708,3,30,2,2,1,Z,pc,g,1,7,1,,,,
709,3,30,2,2,1,B,pc,g,1,10,0,,,,
710,3,30,2,2,1,C,pc,g,1,10,0,,,,
711,3,30,2,2,1,F,pc,g,1,10,4,,,,
712,3,30,2,2,1,X,pc,g,1,10,2,,,,
713,3,30,2,2,1,Y,pc,g,1,10,0,,,,
714,3,30,2,2,1,Z,pc,g,1,10,1,,,,
715,3,30,2,2,1,B,pc,g,1,12,0,,,,
716,3,30,2,2,1,C,pc,g,1,12,0,,,,
717,3,30,2,2,1,F,pc,g,1,12,3,,,,
718,3,30,2,2,1,X,pc,g,1,12,2,,,,
719,3,30,2,2,1,Y,pc,g,1,12,0,,,,
720,3,30,2,2,1,Z,pc,g,1,12,2,,,,
721,3,30,2,2,1,B,pc,g,1,15,1,,,,
722,3,30,2,2,1,C,pc,g,1,15,0,,,,
723,3,30,2,2,1,F,pc,g,1,15,5,,,,
724,3,30,2,2,1,X,pc,g,1,15,3,,,,
725,3,30,2,2,1,Y,pc,g,1,15,0,,,,
726,3,30,2,2,1,Z,pc,g,1,15,2,,,,
727,3,30,2,2,1,B,pc,g,1,17,1,,,,
728,3,30,2,2,1,C,pc,g,1,17,0,,,,
729,3,30,2,2,1,F,pc,g,1,17,4,,,,
730,3,30,2,2,1,X,pc,g,1,17,3,,,,
731,3,30,2,2,1,Y,pc,g,1,17,0,,,,
732,3,30,2,2,1,Z,pc,g,1,17,2,,,,
733,3,30,2,2,1,B,pc,g,1,20,1,,,,
734,3,30,2,2,1,C,pc,g,1,20,1,,,,
735,3,30,2,2,1,F,pc,g,1,20,4,,,,
736,3,30,2,2,1,X,pc,g,1,20,3,,,,
737,3,30,2,2,1,Y,pc,g,1,20,0,,,,
738,3,30,2,2,1,Z,pc,g,1,20,2,,,,
739,3,30,2,2,1,B,pc,g,1,23,2,,,,
740,3,30,2,2,1,C,pc,g,1,23,0,,,,
741,3,30,2,2,1,F,pc,g,1,23,5,,,,
742,3,30,2,2,1,X,pc,g,1,23,3,,,,
743,3,30,2,2,1,Y,pc,g,1,23,0,,,,
744,3,30,2,2,1,Z,pc,g,1,23,2,,,,
745,3,30,2,2,1,B,pc,g,1,25,2,,,,
746,3,30,2,2,1,C,pc,g,1,25,0,,,,
747,3,30,2,2,1,F,pc,g,1,25,4,,,,
748,3,30,2,2,1,X,pc,g,1,25,3,,,,
749,3,30,2,2,1,Y,pc,g,1,25,0,,,,
750,3,30,2,2,1,Z,pc,g,1,25,2,,,,
751,3,30,2,2,1,B,pc,g,1,28,3,,,,
752,3,30,2,2,1,C,pc,g,1,28,0,,,,
753,3,30,2,2,1,F,pc,g,1,28,5,,,,
754,3,30,2,2,1,X,pc,g,1,28,3,,,,
755,3,30,2,2,1,Y,pc,g,1,28,0,,,,
756,3,30,2,2,1,Z,pc,g,1,28,2,,,,
757,3,30,2,2,1,B,pc,g,1,30,3,,,,
758,3,30,2,2,1,C,pc,g,1,30,0,,,,
759,3,30,2,2,1,F,pc,g,1,30,5,,,,
760,3,30,2,2,1,X,pc,g,1,30,3,,,,
761,3,30,2,2,1,Y,pc,g,1,30,0,,,,
762,3,30,2,2,1,Z,pc,g,1,30,2,,,,
763,3,30,2,2,1,B,pc,g,1,35,3,,,,
764,3,30,2,2,1,C,pc,g,1,35,1,,,,
765,3,30,2,2,1,F,pc,g,1,35,5,,,,
766,3,30,2,2,1,X,pc,g,1,35,3,,,,
767,3,30,2,2,1,Y,pc,g,1,35,0,,,,
768,3,30,2,2,1,Z,pc,g,1,35,2,,,,
769,3,30,2,2,1,B,pc,g,1,40,3,,,,
770,3,30,2,2,1,C,pc,g,1,40,2,,,,
771,3,30,2,2,1,F,pc,g,1,40,5,,,,
772,3,30,2,2,1,X,pc,g,1,40,3,,,,
773,3,30,2,2,1,Y,pc,g,1,40,1,,,,
774,3,30,2,2,1,Z,pc,g,1,40,3,,,,
775,3,30,2,2,1,B,pc,g,1,45,3,,,,
776,3,30,2,2,1,C,pc,g,1,45,2,,,,
777,3,30,2,2,1,F,pc,g,1,45,5,,,,
778,3,30,2,2,1,X,pc,g,1,45,3,,,,
779,3,30,2,2,1,Y,pc,g,1,45,1,,,,
780,3,30,2,2,1,Z,pc,g,1,45,3,,,,
781,3,30,2,2,1,B,pc,g,1,52,2,,,,
782,3,30,2,2,1,C,pc,g,1,52,3,,,,
783,3,30,2,2,1,F,pc,g,1,52,4,,,,
784,3,30,2,2,1,X,pc,g,1,52,3,,,,
785,3,30,2,2,1,Y,pc,g,1,52,1,,,,
786,3,30,2,2,1,Z,pc,g,1,52,4,,,,
787,3,30,2,2,1,B,pc,g,1,60,3,,,,
788,3,30,2,2,1,C,pc,g,1,60,3,,,,
789,3,30,2,2,1,F,pc,g,1,60,5,,,,
790,3,30,2,2,1,X,pc,g,1,60,3,,,,
791,3,30,2,2,1,Y,pc,g,1,60,1,,,,
792,3,30,2,2,1,Z,pc,g,1,60,5,,,,
793,3,30,2,2,1,B,pc,g,1,67,2,,,,
794,3,30,2,2,1,C,pc,g,1,67,4,,,,
795,3,30,2,2,1,F,pc,g,1,67,4,,,,
796,3,30,2,2,1,X,pc,g,1,67,3,,,,
797,3,30,2,2,1,Y,pc,g,1,67,1,,,,
798,3,30,2,2,1,Z,pc,g,1,67,4,,,,
799,3,30,2,2,1,B,pc,g,1,75,3,,,,
800,3,30,2,2,1,C,pc,g,1,75,3,,,,
801,3,30,2,2,1,F,pc,g,1,75,4,,,,
802,3,30,2,2,1,X,pc,g,1,75,3,,,,
803,3,30,2,2,1,Y,pc,g,1,75,1,,,,
804,3,30,2,2,1,Z,pc,g,1,75,5,,,,
805,3,30,2,2,1,B,pc,g,1,82,3,,,,
806,3,30,2,2,1,C,pc,g,1,82,5,,,,
807,3,30,2,2,1,F,pc,g,1,82,4,,,,
808,3,30,2,2,1,X,pc,g,1,82,3,,,,
809,3,30,2,2,1,Y,pc,g,1,82,1,,,,
810,3,30,2,2,1,Z,pc,g,1,82,5,,,,
811,3,30,2,2,1,B,pc,g,1,90,3,,,,
812,3,30,2,2,1,C,pc,g,1,90,3,,,,
813,3,30,2,2,1,F,pc,g,1,90,5,,,,
814,3,30,2,2,1,X,pc,g,1,90,3,,,,
815,3,30,2,2,1,Y,pc,g,1,90,2,,,,
816,3,30,2,2,1,Z,pc,g,1,90,5,,,,
817,3,30,2,2,1,B,pc,g,1,98,2,,,,
818,3,30,2,2,1,C,pc,g,1,98,4,,,,
819,3,30,2,2,1,F,pc,g,1,98,5,,,,
820,3,30,2,2,1,X,pc,g,1,98,1,,,,
821,3,30,2,2,1,Y,pc,g,1,98,2,,,,
822,3,30,2,2,1,Z,pc,g,1,98,5,,,,
823,3,30,2,2,1,B,pc,g,1,105,2,,,,
824,3,30,2,2,1,C,pc,g,1,105,4,,,,
825,3,30,2,2,1,F,pc,g,1,105,4,,,,
826,3,30,2,2,1,X,pc,g,1,105,1,,,,
827,3,30,2,2,1,Y,pc,g,1,105,2,,,,
828,3,30,2,2,1,Z,pc,g,1,105,5,,,,
829,3,30,2,2,1,B,pc,g,1,113,3,,,,
830,3,30,2,2,1,C,pc,g,1,113,3,,,,
831,3,30,2,2,1,F,pc,g,1,113,4,,,,
832,3,30,2,2,1,X,pc,g,1,113,2,,,,
833,3,30,2,2,1,Y,pc,g,1,113,2,,,,
834,3,30,2,2,1,Z,pc,g,1,113,5,,,,
835,3,30,2,2,1,B,pc,g,1,120,4,,,,
836,3,30,2,2,1,C,pc,g,1,120,2,,,,
837,3,30,2,2,1,F,pc,g,1,120,4,,,,
838,3,30,2,2,1,X,pc,g,1,120,2,,,,
839,3,30,2,2,1,Y,pc,g,1,120,2,,,,
840,3,30,2,2,1,Z,pc,g,1,120,5,,,,
841,3,30,2,2,1,B,gc,g,2,0,0,,,,
842,3,30,2,2,1,C,gc,g,2,0,0,,,,
843,3,30,2,2,1,F,gc,g,2,0,0,,,,
844,3,30,2,2,1,X,gc,g,2,0,0,,,,
845,3,30,2,2,1,Y,gc,g,2,0,0,,,,
846,3,30,2,2,1,Z,gc,g,2,0,1,,,,
847,3,30,2,2,1,B,gc,g,2,1,1,,,,
848,3,30,2,2,1,C,gc,g,2,1,0,,,,
849,3,30,2,2,1,F,gc,g,2,1,0,,,,
850,3,30,2,2,1,X,gc,g,2,1,0,,,,
851,3,30,2,2,1,Y,gc,g,2,1,0,,,,
852,3,30,2,2,1,Z,gc,g,2,1,1,,,,
853,3,30,2,2,1,B,gc,g,2,2,0,,,,
854,3,30,2,2,1,C,gc,g,2,2,0,,,,
855,3,30,2,2,1,F,gc,g,2,2,1,,,,
856,3,30,2,2,1,X,gc,g,2,2,0,,,,
857,3,30,2,2,1,Y,gc,g,2,2,0,,,,
858,3,30,2,2,1,Z,gc,g,2,2,1,,,,
859,3,30,2,2,1,B,gc,g,2,3,0,,,,
860,3,30,2,2,1,C,gc,g,2,3,0,,,,
861,3,30,2,2,1,F,gc,g,2,3,0,,,,
862,3,30,2,2,1,X,gc,g,2,3,0,,,,
863,3,30,2,2,1,Y,gc,g,2,3,0,,,,
864,3,30,2,2,1,Z,gc,g,2,3,1,,,,
865,3,30,2,2,1,B,gc,g,2,5,0,,,,
866,3,30,2,2,1,C,gc,g,2,5,1,,,,
867,3,30,2,2,1,F,gc,g,2,5,0,,,,
868,3,30,2,2,1,X,gc,g,2,5,1,,,,
869,3,30,2,2,1,Y,gc,g,2,5,1,,,,
870,3,30,2,2,1,Z,gc,g,2,5,0,,,,
871,3,30,2,2,1,B,gc,g,2,7,0,,,,
872,3,30,2,2,1,C,gc,g,2,7,1,,,,
873,3,30,2,2,1,F,gc,g,2,7,2,,,,
874,3,30,2,2,1,X,gc,g,2,7,0,,,,
875,3,30,2,2,1,Y,gc,g,2,7,3,,,,
876,3,30,2,2,1,Z,gc,g,2,7,0,,,,
877,3,30,2,2,1,B,gc,g,2,10,0,,,,
878,3,30,2,2,1,C,gc,g,2,10,0,,,,
879,3,30,2,2,1,F,gc,g,2,10,1,,,,
880,3,30,2,2,1,X,gc,g,2,10,0,,,,
881,3,30,2,2,1,Y,gc,g,2,10,2,,,,
882,3,30,2,2,1,Z,gc,g,2,10,0,,,,
883,3,30,2,2,1,B,gc,g,2,12,0,,,,
884,3,30,2,2,1,C,gc,g,2,12,1,,,,
885,3,30,2,2,1,F,gc,g,2,12,2,,,,
886,3,30,2,2,1,X,gc,g,2,12,0,,,,
887,3,30,2,2,1,Y,gc,g,2,12,2,,,,
888,3,30,2,2,1,Z,gc,g,2,12,0,,,,
889,3,30,2,2,1,B,gc,g,2,15,0,,,,
890,3,30,2,2,1,C,gc,g,2,15,1,,,,
891,3,30,2,2,1,F,gc,g,2,15,2,,,,
892,3,30,2,2,1,X,gc,g,2,15,0,,,,
893,3,30,2,2,1,Y,gc,g,2,15,2,,,,
894,3,30,2,2,1,Z,gc,g,2,15,0,,,,
895,3,30,2,2,1,B,gc,g,2,17,0,,,,
896,3,30,2,2,1,C,gc,g,2,17,0,,,,
897,3,30,2,2,1,F,gc,g,2,17,3,,,,
898,3,30,2,2,1,X,gc,g,2,17,0,,,,
899,3,30,2,2,1,Y,gc,g,2,17,3,,,,
900,3,30,2,2,1,Z,gc,g,2,17,0,,,,
901,3,30,2,2,1,B,gc,g,2,20,0,,,,
902,3,30,2,2,1,C,gc,g,2,20,0,,,,
903,3,30,2,2,1,F,gc,g,2,20,2,,,,
904,3,30,2,2,1,X,gc,g,2,20,0,,,,
905,3,30,2,2,1,Y,gc,g,2,20,3,,,,
906,3,30,2,2,1,Z,gc,g,2,20,0,,,,
907,3,30,2,2,1,B,gc,g,2,23,0,,,,
908,3,30,2,2,1,C,gc,g,2,23,0,,,,
909,3,30,2,2,1,F,gc,g,2,23,2,,,,
910,3,30,2,2,1,X,gc,g,2,23,0,,,,
911,3,30,2,2,1,Y,gc,g,2,23,3,,,,
912,3,30,2,2,1,Z,gc,g,2,23,0,,,,
913,3,30,2,2,1,B,gc,g,2,25,0,,,,
914,3,30,2,2,1,C,gc,g,2,25,0,,,,
915,3,30,2,2,1,F,gc,g,2,25,2,,,,
916,3,30,2,2,1,X,gc,g,2,25,0,,,,
917,3,30,2,2,1,Y,gc,g,2,25,3,,,,
918,3,30,2,2,1,Z,gc,g,2,25,0,,,,
919,3,30,2,2,1,B,gc,g,2,28,0,,,,
920,3,30,2,2,1,C,gc,g,2,28,0,,,,
921,3,30,2,2,1,F,gc,g,2,28,2,,,,
922,3,30,2,2,1,X,gc,g,2,28,0,,,,
923,3,30,2,2,1,Y,gc,g,2,28,3,,,,
924,3,30,2,2,1,Z,gc,g,2,28,0,,,,
925,3,30,2,2,1,B,gc,g,2,30,0,,,,
926,3,30,2,2,1,C,gc,g,2,30,0,,,,
927,3,30,2,2,1,F,gc,g,2,30,2,,,,
928,3,30,2,2,1,X,gc,g,2,30,0,,,,
929,3,30,2,2,1,Y,gc,g,2,30,4,,,,
930,3,30,2,2,1,Z,gc,g,2,30,0,,,,
931,3,30,2,2,1,B,gc,g,2,35,0,,,,
932,3,30,2,2,1,C,gc,g,2,35,0,,,,
933,3,30,2,2,1,F,gc,g,2,35,3,,,,
934,3,30,2,2,1,X,gc,g,2,35,0,,,,
935,3,30,2,2,1,Y,gc,g,2,35,3,,,,
936,3,30,2,2,1,Z,gc,g,2,35,0,,,,
937,3,30,2,2,1,B,gc,g,2,40,0,,,,
938,3,30,2,2,1,C,gc,g,2,40,0,,,,
939,3,30,2,2,1,F,gc,g,2,40,3,,,,
940,3,30,2,2,1,X,gc,g,2,40,0,,,,
941,3,30,2,2,1,Y,gc,g,2,40,2,,,,
942,3,30,2,2,1,Z,gc,g,2,40,1,,,,
943,3,30,2,2,1,B,gc,g,2,45,0,,,,
944,3,30,2,2,1,C,gc,g,2,45,0,,,,
945,3,30,2,2,1,F,gc,g,2,45,1,,,,
946,3,30,2,2,1,X,gc,g,2,45,0,,,,
947,3,30,2,2,1,Y,gc,g,2,45,2,,,,
948,3,30,2,2,1,Z,gc,g,2,45,1,,,,
949,3,30,2,2,1,B,gc,g,2,52,0,,,,
950,3,30,2,2,1,C,gc,g,2,52,0,,,,
951,3,30,2,2,1,F,gc,g,2,52,0,,,,
952,3,30,2,2,1,X,gc,g,2,52,1,,,,
